name,file,docstring,content,start_line,end_line
__getattr__,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/__init__.py,"Map standard library attribute names to local attribute names,
for compatibility.","def __getattr__(self, name):
        """""" Map standard library attribute names to local attribute names,
        for compatibility.
        """"""
        try:
            return {
                ""astimezone"": self.as_timezone,
                ""isocalendar"": self.iso_calendar,
                ""isoformat"": self.iso_format,
                ""isoweekday"": self.iso_weekday,
                ""strftime"": self.__format__,
                ""toordinal"": self.to_ordinal,
                ""timetuple"": self.time_tuple,
                ""utcoffset"": self.utc_offset,
                ""utctimetuple"": self.utc_time_tuple,
            }[name]
        except KeyError:
            raise AttributeError(""DateTime has no attribute %r"" % name)",2695,2712
replace,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/__init__.py,"Return a :class:`.Date` with one or more components replaced.

:Keyword Arguments:
   * **year** (:class:`typing.SupportsIndex`):
     overwrite the year - default: `self.year`
   * **month** (:class:`typing.SupportsIndex`):
     overwrite the month - default: `self.month`
   * **day** (:class:`typing.SupportsIndex`):
     overwrite the day - default: `self.day`","def replace(self, **kwargs) -> Date:
            """"""Return a :class:`.Date` with one or more components replaced.

            :Keyword Arguments:
               * **year** (:class:`typing.SupportsIndex`):
                 overwrite the year - default: `self.year`
               * **month** (:class:`typing.SupportsIndex`):
                 overwrite the month - default: `self.month`
               * **day** (:class:`typing.SupportsIndex`):
                 overwrite the day - default: `self.day`
            """"""
            return Date(int(kwargs.get(""year"", self.__year)),
                        int(kwargs.get(""month"", self.__month)),
                        int(kwargs.get(""day"", self.__day)))",1226,1239
replace,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/__init__.py,"Return a :class:`.Time` with one or more components replaced.

:Keyword Arguments:
   * **hour** (:class:`typing.SupportsIndex`):
     overwrite the hour - default: `self.hour`
   * **minute** (:class:`typing.SupportsIndex`):
     overwrite the minute - default: `self.minute`
   * **second** (:class:`typing.SupportsIndex`):
     overwrite the second - default: `int(self.second)`
   * **nanosecond** (:class:`typing.SupportsIndex`):
     overwrite the nanosecond - default: `self.nanosecond`
   * **tzinfo** (:class:`datetime.tzinfo` or `None`):
     overwrite the timezone - default: `self.tzinfo`","def replace(self, **kwargs) -> Time:
            """"""Return a :class:`.Time` with one or more components replaced.

            :Keyword Arguments:
               * **hour** (:class:`typing.SupportsIndex`):
                 overwrite the hour - default: `self.hour`
               * **minute** (:class:`typing.SupportsIndex`):
                 overwrite the minute - default: `self.minute`
               * **second** (:class:`typing.SupportsIndex`):
                 overwrite the second - default: `int(self.second)`
               * **nanosecond** (:class:`typing.SupportsIndex`):
                 overwrite the nanosecond - default: `self.nanosecond`
               * **tzinfo** (:class:`datetime.tzinfo` or `None`):
                 overwrite the timezone - default: `self.tzinfo`
            """"""
            return Time(hour=int(kwargs.get(""hour"", self.__hour)),
                        minute=int(kwargs.get(""minute"", self.__minute)),
                        second=int(kwargs.get(""second"", self.__second)),
                        nanosecond=int(kwargs.get(""nanosecond"",
                                                  self.__nanosecond)),
                        tzinfo=kwargs.get(""tzinfo"", self.__tzinfo))",1775,1795
replace,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/__init__.py,"Return a ``DateTime`` with one or more components replaced.

See :meth:`.Date.replace` and :meth:`.Time.replace` for available
arguments.","def replace(self, **kwargs) -> DateTime:
            """"""Return a ``DateTime`` with one or more components replaced.

            See :meth:`.Date.replace` and :meth:`.Time.replace` for available
            arguments.
            """"""
            date_ = self.__date.replace(**kwargs)
            time_ = self.__time.replace(**kwargs)
            return self.combine(date_, time_)",2537,2545
nano_add,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/_arithmetic.py,"    >>> 0.7 + 0.2
    0.8999999999999999
    >>> -0.7 + 0.2
    -0.49999999999999994
    >>> nano_add(0.7, 0.2)
    0.9
    >>> nano_add(-0.7, 0.2)
    -0.5

:param x:
:param y:
:returns:","def nano_add(x, y):
    """"""

        >>> 0.7 + 0.2
        0.8999999999999999
        >>> -0.7 + 0.2
        -0.49999999999999994
        >>> nano_add(0.7, 0.2)
        0.9
        >>> nano_add(-0.7, 0.2)
        -0.5

    :param x:
    :param y:
    :returns:
    """"""
    return (int(1000000000 * x) + int(1000000000 * y)) / 1000000000",32,48
nano_div,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/_arithmetic.py,"    >>> 0.7 / 0.2
    3.4999999999999996
    >>> -0.7 / 0.2
    -3.4999999999999996
    >>> nano_div(0.7, 0.2)
    3.5
    >>> nano_div(-0.7, 0.2)
    -3.5

:param x:
:param y:
:returns:","def nano_div(x, y):
    """"""

        >>> 0.7 / 0.2
        3.4999999999999996
        >>> -0.7 / 0.2
        -3.4999999999999996
        >>> nano_div(0.7, 0.2)
        3.5
        >>> nano_div(-0.7, 0.2)
        -3.5

    :param x:
    :param y:
    :returns:
    """"""
    return float(1000000000 * x) / int(1000000000 * y)",51,67
nano_divmod,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/_arithmetic.py,"    >>> divmod(0.7, 0.2)
    (3.0, 0.09999999999999992)
    >>> nano_divmod(0.7, 0.2)
    (3, 0.1)

:param x:
:param y:
:returns:","def nano_divmod(x, y):
    """"""

        >>> divmod(0.7, 0.2)
        (3.0, 0.09999999999999992)
        >>> nano_divmod(0.7, 0.2)
        (3, 0.1)

    :param x:
    :param y:
    :returns:
    """"""
    number = type(x)
    nx = int(1000000000 * x)
    ny = int(1000000000 * y)
    q, r = divmod(nx, ny)
    return int(q), number(r / 1000000000)",70,86
round_half_to_even,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/time/_arithmetic.py,"    >>> round_half_to_even(3)
    3
    >>> round_half_to_even(3.2)
    3
    >>> round_half_to_even(3.5)
    4
    >>> round_half_to_even(3.7)
    4
    >>> round_half_to_even(4)
    4
    >>> round_half_to_even(4.2)
    4
    >>> round_half_to_even(4.5)
    4
    >>> round_half_to_even(4.7)
    5

:param n:
:returns:","def round_half_to_even(n):
    """"""

        >>> round_half_to_even(3)
        3
        >>> round_half_to_even(3.2)
        3
        >>> round_half_to_even(3.5)
        4
        >>> round_half_to_even(3.7)
        4
        >>> round_half_to_even(4)
        4
        >>> round_half_to_even(4.2)
        4
        >>> round_half_to_even(4.5)
        4
        >>> round_half_to_even(4.7)
        5

    :param n:
    :returns:
    """"""
    ten_n = 10 * n
    if ten_n == int(ten_n) and ten_n % 10 == 5:
        up = int(n + 0.5)
        down = int(n - 0.5)
        return up if up % 2 == 0 else down
    else:
        return int(round(n))",104,133
unit_of_work,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_work/query.py,"Decorator giving extra control over transaction function configuration.

This function is a decorator for transaction functions that allows extra
control over how the transaction is carried out.

For example, a timeout may be applied::

    from neo4j import unit_of_work


    @unit_of_work(timeout=100)
    def count_people_tx(tx):
        result = tx.run(""MATCH (a:Person) RETURN count(a) AS persons"")
        record = result.single()
        return record[""persons""]

:param metadata:
    a dictionary with metadata.
    Specified metadata will be attached to the executing transaction
    and visible in the output of ``SHOW TRANSACTIONS YIELD *``
    It will also get logged to the ``query.log``.
    This functionality makes it easier to tag transactions and is
    equivalent to the ``dbms.setTXMetaData`` procedure, see
    https://neo4j.com/docs/cypher-manual/current/clauses/transaction-clauses/#query-listing-transactions
    and https://neo4j.com/docs/operations-manual/current/reference/procedures/
    for reference.
:type metadata: typing.Dict[str, typing.Any] | None

:param timeout:
    the transaction timeout in seconds.
    Transactions that execute longer than the configured timeout will
    be terminated by the database.
    This functionality allows user code to limit query/transaction
    execution time.
    The specified timeout overrides the default timeout configured in
    the database using the ``db.transaction.timeout`` setting
    (``dbms.transaction.timeout`` before Neo4j 5.0).
    Values higher than ``db.transaction.timeout`` will be ignored and
    will fall back to the default for server versions between 4.2 and
    5.2 (inclusive).
    The value should not represent a negative duration.
    A ``0`` duration will make the transaction execute indefinitely.
    :data:`None` will use the default timeout configured on the server.
:type timeout: float | None

:rtype: typing.Callable[[T], T]","def unit_of_work(
    metadata: t.Optional[t.Dict[str, t.Any]] = None,
    timeout: t.Optional[float] = None
) -> t.Callable[[_T], _T]:
    """"""Decorator giving extra control over transaction function configuration.

    This function is a decorator for transaction functions that allows extra
    control over how the transaction is carried out.

    For example, a timeout may be applied::

        from neo4j import unit_of_work


        @unit_of_work(timeout=100)
        def count_people_tx(tx):
            result = tx.run(""MATCH (a:Person) RETURN count(a) AS persons"")
            record = result.single()
            return record[""persons""]

    :param metadata:
        a dictionary with metadata.
        Specified metadata will be attached to the executing transaction
        and visible in the output of ``SHOW TRANSACTIONS YIELD *``
        It will also get logged to the ``query.log``.
        This functionality makes it easier to tag transactions and is
        equivalent to the ``dbms.setTXMetaData`` procedure, see
        https://neo4j.com/docs/cypher-manual/current/clauses/transaction-clauses/#query-listing-transactions
        and https://neo4j.com/docs/operations-manual/current/reference/procedures/
        for reference.
    :type metadata: typing.Dict[str, typing.Any] | None

    :param timeout:
        the transaction timeout in seconds.
        Transactions that execute longer than the configured timeout will
        be terminated by the database.
        This functionality allows user code to limit query/transaction
        execution time.
        The specified timeout overrides the default timeout configured in
        the database using the ``db.transaction.timeout`` setting
        (``dbms.transaction.timeout`` before Neo4j 5.0).
        Values higher than ``db.transaction.timeout`` will be ignored and
        will fall back to the default for server versions between 4.2 and
        5.2 (inclusive).
        The value should not represent a negative duration.
        A ``0`` duration will make the transaction execute indefinitely.
        :data:`None` will use the default timeout configured on the server.
    :type timeout: float | None

    :rtype: typing.Callable[[T], T]
    """"""

    def wrapper(f):

        def wrapped(*args, **kwargs):
            return f(*args, **kwargs)

        wrapped.metadata = metadata
        wrapped.timeout = timeout
        return wrapped

    return wrapper",87,148
summary_notifications,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_work/summary.py,"The same as ``notifications`` but in a parsed, structured form.

.. seealso:: :attr:`.notifications`, :class:`.SummaryNotification`

.. versionadded:: 5.7","def summary_notifications(self) -> t.List[SummaryNotification]:
        """"""The same as ``notifications`` but in a parsed, structured form.

        .. seealso:: :attr:`.notifications`, :class:`.SummaryNotification`

        .. versionadded:: 5.7
        """"""
        if getattr(self, ""_summary_notifications"", None) is None:
            self._summary_notifications = [
                SummaryNotification._from_metadata(n)
                for n in self.notifications or ()
            ]
        return self._summary_notifications",113,125
contains_updates,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_work/summary.py,"True if any of the counters except for system_updates, are greater
than 0. Otherwise False.","def contains_updates(self) -> bool:
        """"""True if any of the counters except for system_updates, are greater
        than 0. Otherwise False.""""""
        if self._contains_updates is not None:
            return self._contains_updates
        return bool(
            self.nodes_created or self.nodes_deleted
            or self.relationships_created or self.relationships_deleted
            or self.properties_set or self.labels_added
            or self.labels_removed or self.indexes_added
            or self.indexes_removed or self.constraints_added
            or self.constraints_removed
        )",197,209
contains_system_updates,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_work/summary.py,"True if the system database was updated, otherwise False.","def contains_system_updates(self) -> bool:
        """"""True if the system database was updated, otherwise False.""""""
        if self._contains_system_updates is not None:
            return self._contains_system_updates
        return self.system_updates > 0",212,216
static,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,"Create a static auth manager.

The manager will always return the auth info provided at its creation.

Example::

    # NOTE: this example is for illustration purposes only.
    #       The driver will automatically wrap static auth info in a
    #       static auth manager.

    import neo4j
    from neo4j.auth_management import AuthManagers


    auth = neo4j.basic_auth(""neo4j"", ""password"")

    with neo4j.GraphDatabase.driver(
        ""neo4j://example.com:7687"",
        auth=AuthManagers.static(auth)
        # auth=auth  # this is equivalent
    ) as driver:
        ...  # do stuff

:param auth: The auth to return.

:returns:
    An instance of an implementation of :class:`.AuthManager` that
    always returns the same auth.

.. versionadded:: 5.8

.. versionchanged:: 5.14 Stabilized from preview.","def static(auth: _TAuth) -> AuthManager:
        """"""Create a static auth manager.

        The manager will always return the auth info provided at its creation.

        Example::

            # NOTE: this example is for illustration purposes only.
            #       The driver will automatically wrap static auth info in a
            #       static auth manager.

            import neo4j
            from neo4j.auth_management import AuthManagers


            auth = neo4j.basic_auth(""neo4j"", ""password"")

            with neo4j.GraphDatabase.driver(
                ""neo4j://example.com:7687"",
                auth=AuthManagers.static(auth)
                # auth=auth  # this is equivalent
            ) as driver:
                ...  # do stuff

        :param auth: The auth to return.

        :returns:
            An instance of an implementation of :class:`.AuthManager` that
            always returns the same auth.

        .. versionadded:: 5.8

        .. versionchanged:: 5.14 Stabilized from preview.
        """"""
        return StaticAuthManager(auth)",126,160
basic,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,"Create an auth manager handling basic auth password rotation.

This factory wraps the provider function in an auth manager
implementation that caches the provided auth info until the server
notifies the driver that the auth info has expired (by returning
an error that indicates that the password is invalid).

Note that this implies that the provider function will be called again
if it provides wrong auth info, potentially deferring failure due to a
wrong password or username.

.. warning::

    The provider function **must not** interact with the driver in any
    way as this can cause deadlocks and undefined behaviour.

    The provider function must only ever return auth information
    belonging to the same identity.
    Switching identities is undefined behavior.
    You may use :ref:`session-level authentication<session-auth-ref>`
    for such use-cases.

Example::

    import neo4j
    from neo4j.auth_management import (
        AuthManagers,
        ExpiringAuth,
    )


    def auth_provider():
        # some way of getting a token
        user, password = get_current_auth()
        return (user, password)


    with neo4j.GraphDatabase.driver(
        ""neo4j://example.com:7687"",
        auth=AuthManagers.basic(auth_provider)
    ) as driver:
        ...  # do stuff

:param provider:
    A callable that provides new auth info whenever the server notifies
    the driver that the previous auth info is invalid.

:returns:
    An instance of an implementation of :class:`.AuthManager` that
    returns auth info from the given provider and refreshes it, calling
    the provider again, when the auth info was rejected by the server.

.. versionadded:: 5.12

.. versionchanged:: 5.14 Stabilized from preview.","def basic(
        provider: t.Callable[[], t.Union[_TAuth]]
    ) -> AuthManager:
        """"""Create an auth manager handling basic auth password rotation.

        This factory wraps the provider function in an auth manager
        implementation that caches the provided auth info until the server
        notifies the driver that the auth info has expired (by returning
        an error that indicates that the password is invalid).

        Note that this implies that the provider function will be called again
        if it provides wrong auth info, potentially deferring failure due to a
        wrong password or username.

        .. warning::

            The provider function **must not** interact with the driver in any
            way as this can cause deadlocks and undefined behaviour.

            The provider function must only ever return auth information
            belonging to the same identity.
            Switching identities is undefined behavior.
            You may use :ref:`session-level authentication<session-auth-ref>`
            for such use-cases.

        Example::

            import neo4j
            from neo4j.auth_management import (
                AuthManagers,
                ExpiringAuth,
            )


            def auth_provider():
                # some way of getting a token
                user, password = get_current_auth()
                return (user, password)


            with neo4j.GraphDatabase.driver(
                ""neo4j://example.com:7687"",
                auth=AuthManagers.basic(auth_provider)
            ) as driver:
                ...  # do stuff

        :param provider:
            A callable that provides new auth info whenever the server notifies
            the driver that the previous auth info is invalid.

        :returns:
            An instance of an implementation of :class:`.AuthManager` that
            returns auth info from the given provider and refreshes it, calling
            the provider again, when the auth info was rejected by the server.

        .. versionadded:: 5.12

        .. versionchanged:: 5.14 Stabilized from preview.
        """"""
        handled_codes = frozenset((""Neo.ClientError.Security.Unauthorized"",))

        def wrapped_provider() -> ExpiringAuth:
            return ExpiringAuth(provider())

        return Neo4jAuthTokenManager(wrapped_provider, handled_codes)",163,227
bearer,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,"Create an auth manager for potentially expiring bearer auth tokens.

This factory wraps the provider function in an auth manager
implementation that caches the provided auth info until either the
:attr:`.ExpiringAuth.expires_at` exceeded or the server notified the
driver that the auth info has expired (by returning an error that
indicates that the bearer auth token has expired).

.. warning::

    The provider function **must not** interact with the driver in any
    way as this can cause deadlocks and undefined behaviour.

    The provider function must only ever return auth information
    belonging to the same identity.
    Switching identities is undefined behavior.
    You may use :ref:`session-level authentication<session-auth-ref>`
    for such use-cases.

Example::

    import neo4j
    from neo4j.auth_management import (
        AuthManagers,
        ExpiringAuth,
    )


    def auth_provider():
        # some way of getting a token
        sso_token = get_sso_token()
        # assume we know our tokens expire every 60 seconds
        expires_in = 60

        return ExpiringAuth(
            auth=neo4j.bearer_auth(sso_token),
            # Include a little buffer so that we fetch a new token
            # *before* the old one expires
            expires_in=expires_in - 10
        )


    with neo4j.GraphDatabase.driver(
        ""neo4j://example.com:7687"",
        auth=AuthManagers.bearer(auth_provider)
    ) as driver:
        ...  # do stuff

:param provider:
    A callable that provides a :class:`.ExpiringAuth` instance.

:returns:
    An instance of an implementation of :class:`.AuthManager` that
    returns auth info from the given provider and refreshes it, calling
    the provider again, when the auth info expires (either because it's
    reached its expiry time or because the server flagged it as
    expired).

.. versionadded:: 5.12

.. versionchanged:: 5.14 Stabilized from preview.","def bearer(
        provider: t.Callable[[], t.Union[ExpiringAuth]]
    ) -> AuthManager:
        """"""Create an auth manager for potentially expiring bearer auth tokens.

        This factory wraps the provider function in an auth manager
        implementation that caches the provided auth info until either the
        :attr:`.ExpiringAuth.expires_at` exceeded or the server notified the
        driver that the auth info has expired (by returning an error that
        indicates that the bearer auth token has expired).

        .. warning::

            The provider function **must not** interact with the driver in any
            way as this can cause deadlocks and undefined behaviour.

            The provider function must only ever return auth information
            belonging to the same identity.
            Switching identities is undefined behavior.
            You may use :ref:`session-level authentication<session-auth-ref>`
            for such use-cases.

        Example::

            import neo4j
            from neo4j.auth_management import (
                AuthManagers,
                ExpiringAuth,
            )


            def auth_provider():
                # some way of getting a token
                sso_token = get_sso_token()
                # assume we know our tokens expire every 60 seconds
                expires_in = 60

                return ExpiringAuth(
                    auth=neo4j.bearer_auth(sso_token),
                    # Include a little buffer so that we fetch a new token
                    # *before* the old one expires
                    expires_in=expires_in - 10
                )


            with neo4j.GraphDatabase.driver(
                ""neo4j://example.com:7687"",
                auth=AuthManagers.bearer(auth_provider)
            ) as driver:
                ...  # do stuff

        :param provider:
            A callable that provides a :class:`.ExpiringAuth` instance.

        :returns:
            An instance of an implementation of :class:`.AuthManager` that
            returns auth info from the given provider and refreshes it, calling
            the provider again, when the auth info expires (either because it's
            reached its expiry time or because the server flagged it as
            expired).

        .. versionadded:: 5.12

        .. versionchanged:: 5.14 Stabilized from preview.
        """"""
        handled_codes = frozenset((
            ""Neo.ClientError.Security.TokenExpired"",
            ""Neo.ClientError.Security.Unauthorized"",
        ))
        return Neo4jAuthTokenManager(provider, handled_codes)",230,299
update_certificate,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,Update the certificate to use for new connections.,"def update_certificate(self, cert: ClientCertificate) -> None:
        """"""
        Update the certificate to use for new connections.
        """"""
        with self._lock:
            self._cert = cert",383,388
static,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,"Create a static client certificate provider.

The provider simply makes the driver use the given certificate for all
connections.","def static(cert: ClientCertificate) -> ClientCertificateProvider:
        """"""
        Create a static client certificate provider.

        The provider simply makes the driver use the given certificate for all
        connections.
        """"""
        return _StaticClientCertificateProvider(cert)",403,410
rotating,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/auth_management.py,"Create certificate provider that allows for rotating certificates.

.. seealso:: :class:`.RotatingClientCertificateProvider`","def rotating(
        initial_cert: ClientCertificate
    ) -> RotatingClientCertificateProvider:
        """"""
        Create certificate provider that allows for rotating certificates.

        .. seealso:: :class:`.RotatingClientCertificateProvider`
        """"""
        return RotatingClientCertificateProvider(initial_cert)",414,422
bookmark_manager,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Create a :class:`.BookmarkManager` with default implementation.

Basic usage example to configure sessions with the built-in bookmark
manager implementation so that all work is automatically causally
chained (i.e., all reads can observe all previous writes even in a
clustered setup)::

    import neo4j


    # omitting closing the driver for brevity
    driver = neo4j.GraphDatabase.driver(...)
    bookmark_manager = neo4j.GraphDatabase.bookmark_manager(...)

    with driver.session(
        bookmark_manager=bookmark_manager
    ) as session1:
        with driver.session(
            bookmark_manager=bookmark_manager,
            access_mode=neo4j.READ_ACCESS
        ) as session2:
            result1 = session1.run(""<WRITE_QUERY>"")
            result1.consume()
            # READ_QUERY is guaranteed to see what WRITE_QUERY wrote.
            result2 = session2.run(""<READ_QUERY>"")
            result2.consume()

This is a very contrived example, and in this particular case, having
both queries in the same session has the exact same effect and might
even be more performant. However, when dealing with sessions spanning
multiple threads, Tasks, processes, or even hosts, the bookmark
manager can come in handy as sessions are not safe to be used
concurrently.

:param initial_bookmarks:
    The initial set of bookmarks. The returned bookmark manager will
    use this to initialize its internal bookmarks.
:param bookmarks_supplier:
    Function which will be called every time the default bookmark
    manager's method :meth:`.BookmarkManager.get_bookmarks`
    gets called.
    The function takes no arguments and must return a
    :class:`.Bookmarks` object. The result of ``bookmarks_supplier``
    will then be concatenated with the internal set of bookmarks and
    used to configure the session in creation. It will, however, not
    update the internal set of bookmarks.
:param bookmarks_consumer:
    Function which will be called whenever the set of bookmarks
    handled by the bookmark manager gets updated with the new
    internal bookmark set. It will receive the new set of bookmarks
    as a :class:`.Bookmarks` object and return :data:`None`.

:returns: A default implementation of :class:`.BookmarkManager`.

.. versionadded:: 5.0

.. versionchanged:: 5.3
    The bookmark manager no longer tracks bookmarks per database.
    This effectively changes the signature of almost all bookmark
    manager related methods:

    * ``initial_bookmarks`` is no longer a mapping from database name
      to bookmarks but plain bookmarks.
    * ``bookmarks_supplier`` no longer receives the database name as
      an argument.
    * ``bookmarks_consumer`` no longer receives the database name as
      an argument.

.. versionchanged:: 5.8 Stabilized from experimental.","def bookmark_manager(
        cls,
        initial_bookmarks: t.Union[None, Bookmarks, t.Iterable[str]] = None,
        bookmarks_supplier: t.Optional[_TBmSupplier] = None,
        bookmarks_consumer: t.Optional[_TBmConsumer] = None
    ) -> BookmarkManager:
        """"""Create a :class:`.BookmarkManager` with default implementation.

        Basic usage example to configure sessions with the built-in bookmark
        manager implementation so that all work is automatically causally
        chained (i.e., all reads can observe all previous writes even in a
        clustered setup)::

            import neo4j


            # omitting closing the driver for brevity
            driver = neo4j.GraphDatabase.driver(...)
            bookmark_manager = neo4j.GraphDatabase.bookmark_manager(...)

            with driver.session(
                bookmark_manager=bookmark_manager
            ) as session1:
                with driver.session(
                    bookmark_manager=bookmark_manager,
                    access_mode=neo4j.READ_ACCESS
                ) as session2:
                    result1 = session1.run(""<WRITE_QUERY>"")
                    result1.consume()
                    # READ_QUERY is guaranteed to see what WRITE_QUERY wrote.
                    result2 = session2.run(""<READ_QUERY>"")
                    result2.consume()

        This is a very contrived example, and in this particular case, having
        both queries in the same session has the exact same effect and might
        even be more performant. However, when dealing with sessions spanning
        multiple threads, Tasks, processes, or even hosts, the bookmark
        manager can come in handy as sessions are not safe to be used
        concurrently.

        :param initial_bookmarks:
            The initial set of bookmarks. The returned bookmark manager will
            use this to initialize its internal bookmarks.
        :param bookmarks_supplier:
            Function which will be called every time the default bookmark
            manager's method :meth:`.BookmarkManager.get_bookmarks`
            gets called.
            The function takes no arguments and must return a
            :class:`.Bookmarks` object. The result of ``bookmarks_supplier``
            will then be concatenated with the internal set of bookmarks and
            used to configure the session in creation. It will, however, not
            update the internal set of bookmarks.
        :param bookmarks_consumer:
            Function which will be called whenever the set of bookmarks
            handled by the bookmark manager gets updated with the new
            internal bookmark set. It will receive the new set of bookmarks
            as a :class:`.Bookmarks` object and return :data:`None`.

        :returns: A default implementation of :class:`.BookmarkManager`.

        .. versionadded:: 5.0

        .. versionchanged:: 5.3
            The bookmark manager no longer tracks bookmarks per database.
            This effectively changes the signature of almost all bookmark
            manager related methods:

            * ``initial_bookmarks`` is no longer a mapping from database name
              to bookmarks but plain bookmarks.
            * ``bookmarks_supplier`` no longer receives the database name as
              an argument.
            * ``bookmarks_consumer`` no longer receives the database name as
              an argument.

        .. versionchanged:: 5.8 Stabilized from experimental.
        """"""
        return Neo4jBookmarkManager(
            initial_bookmarks=initial_bookmarks,
            bookmarks_supplier=bookmarks_supplier,
            bookmarks_consumer=bookmarks_consumer
        )",314,394
bolt_driver,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Create a driver for direct Bolt server access that uses
socket I/O and thread-based concurrency.","def bolt_driver(cls, target, **config):
        """""" Create a driver for direct Bolt server access that uses
        socket I/O and thread-based concurrency.
        """"""
        from .._exceptions import (
            BoltHandshakeError,
            BoltSecurityError,
        )

        try:
            return BoltDriver.open(target, **config)
        except (BoltHandshakeError, BoltSecurityError) as error:
            from ..exceptions import ServiceUnavailable
            raise ServiceUnavailable(str(error)) from error",397,410
neo4j_driver,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Create a driver for routing-capable Neo4j service access
that uses socket I/O and thread-based concurrency.","def neo4j_driver(cls, *targets, routing_context=None, **config):
        """""" Create a driver for routing-capable Neo4j service access
        that uses socket I/O and thread-based concurrency.
        """"""

        # TODO: 6.0 - adjust signature to only take one target
        if len(targets) > 1:
            deprecation_warn(
                ""Creating a routing driver with multiple targets is ""
                ""deprecated. The driver only uses the first target anyway. ""
                ""The method signature will change in a future release."",
            )

        from .._exceptions import (
            BoltHandshakeError,
            BoltSecurityError,
        )

        try:
            return Neo4jDriver.open(*targets, routing_context=routing_context, **config)
        except (BoltHandshakeError, BoltSecurityError) as error:
            from ..exceptions import ServiceUnavailable
            raise ServiceUnavailable(str(error)) from error",413,435
parse_target,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Parse a target string to produce an address.
        ","def parse_target(cls, target):
        """""" Parse a target string to produce an address.
        """"""
        if not target:
            target = cls.default_target
        address = Address.parse(target, default_host=cls.default_host,
                                default_port=cls.default_port)
        return address",453,460
parse_targets,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Parse a sequence of target strings to produce an address
list.","def parse_targets(cls, *targets):
        """""" Parse a sequence of target strings to produce an address
        list.
        """"""
        targets = "" "".join(targets)
        if not targets:
            targets = cls.default_targets
        addresses = Address.parse_list(targets, default_host=cls.default_host, default_port=cls.default_port)
        return addresses",478,486
encrypted,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,Indicate whether the driver was configured to use encryption.,"def encrypted(self) -> bool:
        """"""Indicate whether the driver was configured to use encryption.""""""
        return bool(self._pool.pool_config.encrypted)",546,548
close,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/driver.py,"Shut down, closing any open connections in the pool.
        ","def close(self) -> None:
        """""" Shut down, closing any open connections in the pool.
        """"""
        # TODO: 6.0 - NOOP if already closed
        # if self._closed:
        #     return
        try:
            self._pool.close()
        except asyncio.CancelledError:
            self._closed = True
            raise
        self._closed = True",613,624
